Chromosome	Start	End	Type	chr	med_start3kb	med_end3kb	enhancer	diff_CNV_intersect	q	G.score	average.amplitude	frequency
4	153186126	153537671	Del	4	153506273	153506484	chr4:153506273-153506484	211	1.696593	0.072277	0.383622	0.302778
4	154320701	154621946	Del	4	154571958	154574588	chr4:154571958-154574588	2630	1.113305	0.067365	0.384348	0.302778
4	154320701	154621946	Del	4	154577062	154577591	chr4:154577062-154577591	529	1.113305	0.067365	0.384348	0.302778
4	154320701	154621946	Del	4	154578707	154579027	chr4:154578707-154579027	320	1.113305	0.067365	0.384348	0.302778
4	154320701	154621946	Del	4	154584497	154584872	chr4:154584497-154584872	375	1.113305	0.067365	0.384348	0.302778
4	154320701	154621946	Del	4	154598070	154598582	chr4:154598070-154598582	512	1.113305	0.067365	0.384348	0.302778
4	154685291	155155318	Del	4	154711358	154711691	chr4:154711358-154711691	333	0.968632	0.065961	0.386301	0.301852
4	154685291	155155318	Del	4	154711839	154712367	chr4:154711839-154712367	528	0.968632	0.065961	0.386301	0.301852
4	154685291	155155318	Del	4	154727747	154727998	chr4:154727747-154727998	251	0.968632	0.065961	0.386301	0.301852
4	154685291	155155318	Del	4	155148499	155148707	chr4:155148499-155148707	208	0.968632	0.065961	0.386301	0.301852
4	156880936	157994894	Del	4	157894352	157894618	chr4:157894352-157894618	266	2.547922	0.078492	0.38928	0.311111
4	158293042	159118024	Del	4	158815027	158815407	chr4:158815027-158815407	380	2.40453	0.07749	0.390006	0.311111
4	158293042	159118024	Del	4	158904600	158904766	chr4:158904600-158904766	166	2.40453	0.07749	0.390006	0.311111
4	158293042	159118024	Del	4	158928268	158928394	chr4:158928268-158928394	126	2.40453	0.07749	0.390006	0.311111
4	158293042	159118024	Del	4	158941982	158942153	chr4:158941982-158942153	171	2.40453	0.07749	0.390006	0.311111
4	158293042	159118024	Del	4	159095291	159095702	chr4:159095291-159095702	411	2.40453	0.07749	0.390006	0.311111
4	158293042	159118024	Del	4	159101630	159101785	chr4:159101630-159101785	155	2.40453	0.07749	0.390006	0.311111
4	158293042	159118024	Del	4	159112760	159112996	chr4:159112760-159112996	236	2.40453	0.07749	0.390006	0.311111
4	160426520	162301210	Del	4	160521424	160521676	chr4:160521424-160521676	252	2.127348	0.075485	0.390943	0.310185
4	160426520	162301210	Del	4	160605526	160605775	chr4:160605526-160605775	249	2.127348	0.075485	0.390943	0.310185
4	160426520	162301210	Del	4	161240057	161240222	chr4:161240057-161240222	165	2.127348	0.075485	0.390943	0.310185
4	164276529	164414628	Del	4	164414222	164414415	chr4:164414222-164414415	193	1.954954	0.074282	0.390199	0.308333
4	165307934	165947690	Del	4	165728924	165729125	chr4:165728924-165729125	201	3.068278	0.0818	0.392274	0.312037
4	166266148	166793201	Del	4	166422422	166422684	chr4:166422422-166422684	262	2.864175	0.080497	0.391299	0.312963
4	169784731	170012654	Del	4	169972077	169972354	chr4:169972077-169972354	277	2.964778	0.081199	0.395494	0.311111
4	169784731	170012654	Del	4	169992046	169992220	chr4:169992046-169992220	174	2.964778	0.081199	0.395494	0.311111
4	170013910	170193971	Del	4	170193381	170193745	chr4:170193381-170193745	364	2.300632	0.076788	0.394877	0.309259
4	170195171	170535958	Del	4	170266359	170266712	chr4:170266359-170266712	353	3.873272	0.086512	0.394791	0.307407
4	174327819	174453062	Del	4	174337339	174338040	chr4:174337339-174338040	701	4.792092	0.091524	0.401031	0.310185
4	174327819	174453062	Del	4	174399518	174399676	chr4:174399518-174399676	158	4.792092	0.091524	0.401031	0.310185
4	174327819	174453062	Del	4	174399736	174400115	chr4:174399736-174400115	379	4.792092	0.091524	0.401031	0.310185
4	174327819	174453062	Del	4	174435467	174435730	chr4:174435467-174435730	263	4.792092	0.091524	0.401031	0.310185
4	174327819	174453062	Del	4	174440246	174440721	chr4:174440246-174440721	475	4.792092	0.091524	0.401031	0.310185
4	174453337	175195604	Del	4	175148409	175148685	chr4:175148409-175148685	276	5.230907	0.09383	0.403902	0.312037
4	1752531	1798473	Del	4	1760039	1760352	chr4:1760039-1760352	313	0.693985	0.063255	0.420976	0.308333
4	175260385	175410376	Del	4	175261747	175261928	chr4:175261747-175261928	181	5.298404	0.09413	0.403069	0.312037
4	175260385	175410376	Del	4	175262329	175262358	chr4:175262329-175262358	29	5.298404	0.09413	0.403069	0.312037
4	175260385	175410376	Del	4	175281816	175282139	chr4:175281816-175282139	323	5.298404	0.09413	0.403069	0.312037
4	177254572	177718379	Del	4	177715411	177715680	chr4:177715411-177715680	269	7.297308	0.103654	0.407748	0.314815
4	178755962	179703433	Del	4	178849873	178850023	chr4:178849873-178850023	150	9.542461	0.112977	0.413514	0.32037
4	179706044	182754966	Del	4	180091376	180091711	chr4:180091376-180091711	335	14.388924	0.13062	0.414207	0.32037
4	179706044	182754966	Del	4	182230221	182230632	chr4:182230221-182230632	411	14.388924	0.13062	0.414207	0.32037
4	183535152	184209735	Del	4	183727349	183727751	chr4:183727349-183727751	402	11.875086	0.121798	0.423158	0.32037
4	184251579	184503492	Del	4	184256615	184256836	chr4:184256615-184256836	221	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184270201	184270461	chr4:184270201-184270461	260	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184270914	184271169	chr4:184270914-184271169	255	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184328356	184328744	chr4:184328356-184328744	388	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184376829	184376946	chr4:184376829-184376946	117	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184387095	184387281	chr4:184387095-184387281	186	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184390171	184390713	chr4:184390171-184390713	542	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184391190	184391347	chr4:184391190-184391347	157	10.21363	0.115583	0.417258	0.318519
4	184251579	184503492	Del	4	184423820	184424211	chr4:184423820-184424211	391	10.21363	0.115583	0.417258	0.318519
4	184503640	185142490	Del	4	184686793	184687036	chr4:184686793-184687036	243	10.918652	0.11829	0.417773	0.319444
4	184503640	185142490	Del	4	184718887	184719489	chr4:184718887-184719489	602	10.918652	0.11829	0.417773	0.319444
4	185142644	185307010	Del	4	185186820	185187542	chr4:185186820-185187542	722	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185189191	185189340	chr4:185189191-185189340	149	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185189434	185189785	chr4:185189434-185189785	351	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185201876	185202105	chr4:185201876-185202105	229	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185202640	185202839	chr4:185202640-185202839	199	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185204289	185204819	chr4:185204289-185204819	530	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185205400	185205552	chr4:185205400-185205552	152	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185209648	185210113	chr4:185209648-185210113	465	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185214730	185214925	chr4:185214730-185214925	195	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185234268	185234603	chr4:185234268-185234603	335	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185235186	185235665	chr4:185235186-185235665	479	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185249670	185249928	chr4:185249670-185249928	258	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185260528	185261047	chr4:185260528-185261047	519	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185267961	185268127	chr4:185267961-185268127	166	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185269961	185270243	chr4:185269961-185270243	282	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185279028	185279188	chr4:185279028-185279188	160	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185283565	185283989	chr4:185283565-185283989	424	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185296048	185296446	chr4:185296048-185296446	398	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185296800	185297408	chr4:185296800-185297408	608	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185298493	185298859	chr4:185298493-185298859	366	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185304654	185305034	chr4:185304654-185305034	380	11.3436	0.119893	0.419892	0.322222
4	185142644	185307010	Del	4	185306912	185307204	chr4:185306912-185307204	98	11.3436	0.119893	0.419892	0.322222
4	185307045	185350738	Del	4	185306912	185307204	chr4:185306912-185307204	159	10.732213	0.117588	0.419237	0.319444
4	185307045	185350738	Del	4	185307496	185307655	chr4:185307496-185307655	159	10.732213	0.117588	0.419237	0.319444
4	185354298	185509760	Del	4	185455694	185456195	chr4:185455694-185456195	501	10.732213	0.117588	0.4193	0.32037
4	185745190	186315873	Del	4	185769532	185770063	chr4:185769532-185770063	531	10.502834	0.116686	0.416069	0.32037
4	185745190	186315873	Del	4	185770455	185770749	chr4:185770455-185770749	294	10.502834	0.116686	0.416069	0.32037
4	185745190	186315873	Del	4	185810115	185810380	chr4:185810115-185810380	265	10.502834	0.116686	0.416069	0.32037
4	1861798	1870420	Del	4	1865990	1866293	chr4:1865990-1866293	303	0.864668	0.064959	0.424493	0.313889
4	186422579	186505193	Del	4	186481104	186481365	chr4:186481104-186481365	261	10.353119	0.116084	0.416323	0.324074
4	186422579	186505193	Del	4	186495067	186495245	chr4:186495067-186495245	178	10.353119	0.116084	0.416323	0.324074
4	187480926	188759306	Del	4	187648916	187649309	chr4:187648916-187649309	393	14.465212	0.13092	0.421978	0.322222
4	187480926	188759306	Del	4	187762182	187762435	chr4:187762182-187762435	253	14.465212	0.13092	0.421978	0.322222
4	187480926	188759306	Del	4	187948547	187948771	chr4:187948547-187948771	224	14.465212	0.13092	0.421978	0.322222
4	187480926	188759306	Del	4	188400076	188400296	chr4:188400076-188400296	220	14.465212	0.13092	0.421978	0.322222
4	187480926	188759306	Del	4	188403012	188403193	chr4:188403012-188403193	181	14.465212	0.13092	0.421978	0.322222
4	3276491	3454736	Del	4	3293872	3294174	chr4:3293872-3294174	302	0.729796	0.063656	0.421393	0.323148
4	3276491	3454736	Del	4	3442737	3443092	chr4:3442737-3443092	355	0.729796	0.063656	0.421393	0.323148
4	7120940	7759804	Del	4	7142827	7143002	chr4:7142827-7143002	175	0.854229	0.064859	0.423173	0.326852
4	74562232	74647848	Amp	4	74569694	74570920	chr4:74569694-74570920	1226	1.269855	0.157136	0.60132	0.148148
4	74562232	74647848	Amp	4	74600296	74600729	chr4:74600296-74600729	433	1.269855	0.157136	0.60132	0.148148
4	75161652	75208739	Amp	4	75183618	75183847	chr4:75183618-75183847	229	0.860789	0.148756	0.589792	0.14537
4	75161652	75208739	Amp	4	75187079	75187238	chr4:75187079-75187238	159	0.860789	0.148756	0.589792	0.14537
4	75394116	75406050	Amp	4	75397621	75397842	chr4:75397621-75397842	221	0.637382	0.143684	0.579258	0.144444
4	75549241	75557700	Amp	4	75550011	75550323	chr4:75550011-75550323	312	0.662812	0.144351	0.577481	0.14537
4	75549241	75557700	Amp	4	75554137	75554451	chr4:75554137-75554451	314	0.662812	0.144351	0.577481	0.14537
5	1308552	1314316	Amp	5	1313264	1313453	chr5:1313264-1313453	189	0.723869	0.1457	0.562867	0.362963
5	1315343	1322693	Amp	5	1315765	1316275	chr5:1315765-1316275	510	0.637382	0.143747	0.56216	0.362037
5	1315343	1322693	Amp	5	1316464	1316882	chr5:1316464-1316882	418	0.637382	0.143747	0.56216	0.362037
5	44827658	45377278	Del	5	44875784	44875973	chr5:44875784-44875973	189	0.84055	0.064759	0.341232	0.088889
5	45378456	50617125	Del	5	49660016	49660402	chr5:49660016-49660402	386	2.54515	0.078492	0.354522	0.107407
5	45378456	50617125	Del	5	50263404	50263601	chr5:50263404-50263601	197	2.54515	0.078492	0.354522	0.107407
5	53607140	53754013	Del	5	53726385	53726569	chr5:53726385-53726569	184	4.811201	0.091624	0.459775	0.236111
5	53842800	54316103	Del	5	53848607	53848967	chr5:53848607-53848967	360	5.559495	0.095434	0.459725	0.237037
5	53842800	54316103	Del	5	53859355	53859543	chr5:53859355-53859543	188	5.559495	0.095434	0.459725	0.237037
5	53842800	54316103	Del	5	53886377	53886761	chr5:53886377-53886761	384	5.559495	0.095434	0.459725	0.237037
5	53842800	54316103	Del	5	53886788	53887029	chr5:53886788-53887029	241	5.559495	0.095434	0.459725	0.237037
5	53842800	54316103	Del	5	53922386	53922568	chr5:53922386-53922568	182	5.559495	0.095434	0.459725	0.237037
5	53842800	54316103	Del	5	53969444	53970118	chr5:53969444-53970118	674	5.559495	0.095434	0.459725	0.237037
5	53842800	54316103	Del	5	54033914	54034212	chr5:54033914-54034212	298	5.559495	0.095434	0.459725	0.237037
5	53842800	54316103	Del	5	54197279	54197516	chr5:54197279-54197516	237	5.559495	0.095434	0.459725	0.237037
5	54720680	54803053	Del	5	54722913	54723133	chr5:54722913-54723133	220	5.727378	0.096236	0.459708	0.242593
5	54720680	54803053	Del	5	54729958	54730125	chr5:54729958-54730125	167	5.727378	0.096236	0.459708	0.242593
5	54720680	54803053	Del	5	54731133	54731267	chr5:54731133-54731267	134	5.727378	0.096236	0.459708	0.242593
5	54720680	54803053	Del	5	54741987	54742107	chr5:54741987-54742107	120	5.727378	0.096236	0.459708	0.242593
5	54720680	54803053	Del	5	54751142	54751459	chr5:54751142-54751459	317	5.727378	0.096236	0.459708	0.242593
5	54720680	54803053	Del	5	54759780	54760082	chr5:54759780-54760082	302	5.727378	0.096236	0.459708	0.242593
5	54807120	54834826	Del	5	54817845	54817996	chr5:54817845-54817996	151	5.727378	0.096236	0.459708	0.242593
5	54844140	55020941	Del	5	54886412	54886788	chr5:54886412-54886788	376	7.170157	0.103052	0.459708	0.242593
5	54844140	55020941	Del	5	54893100	54893403	chr5:54893100-54893403	303	7.170157	0.103052	0.459708	0.242593
5	54844140	55020941	Del	5	54896440	54896979	chr5:54896440-54896979	539	7.170157	0.103052	0.459708	0.242593
5	54844140	55020941	Del	5	54897039	54897427	chr5:54897039-54897427	388	7.170157	0.103052	0.459708	0.242593
5	55595606	56151744	Del	5	55646435	55647044	chr5:55646435-55647044	609	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	55654713	55655022	chr5:55654713-55655022	309	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	55724940	55725264	chr5:55724940-55725264	324	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	55737283	55737549	chr5:55737283-55737549	266	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	55756528	55756674	chr5:55756528-55756674	146	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	55811954	55812276	chr5:55811954-55812276	322	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	55818829	55819116	chr5:55818829-55819116	287	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	55830072	55830234	chr5:55830072-55830234	162	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	56021671	56022071	chr5:56021671-56022071	400	10.910648	0.11829	0.473975	0.250926
5	55595606	56151744	Del	5	56025254	56025318	chr5:56025254-56025318	64	10.910648	0.11829	0.473975	0.250926
5	56775623	57359648	Del	5	56784239	56784594	chr5:56784239-56784594	355	7.27652	0.103553	0.467407	0.25
5	57360670	57749498	Del	5	57537303	57537570	chr5:57537303-57537570	267	7.130679	0.102852	0.464215	0.255556
5	57360670	57749498	Del	5	57542411	57542665	chr5:57542411-57542665	254	7.130679	0.102852	0.464215	0.255556
5	57749769	57759862	Del	5	57758033	57758252	chr5:57758033-57758252	219	6.868592	0.101649	0.465672	0.253704
5	58155653	59818040	Del	5	58232883	58233370	chr5:58232883-58233370	487	10.910834	0.11829	0.46573	0.250926
5	60621045	60926866	Del	5	60624078	60624207	chr5:60624078-60624207	129	6.172374	0.098341	0.456827	0.259259
5	60621045	60926866	Del	5	60625710	60626179	chr5:60625710-60626179	469	6.172374	0.098341	0.456827	0.259259
5	60621045	60926866	Del	5	60626321	60626538	chr5:60626321-60626538	217	6.172374	0.098341	0.456827	0.259259
5	60621045	60926866	Del	5	60626678	60627139	chr5:60626678-60627139	461	6.172374	0.098341	0.456827	0.259259
5	914233	1015063	Amp	5	957095	957485	chr5:957095-957485	390	0.729073	0.145761	0.558179	0.364815
5	914233	1015063	Amp	5	957591	958302	chr5:957591-958302	711	0.729073	0.145761	0.558179	0.364815
5	914233	1015063	Amp	5	963791	964176	chr5:963791-964176	385	0.729073	0.145761	0.558179	0.364815
5	914233	1015063	Amp	5	964244	964536	chr5:964244-964536	292	0.729073	0.145761	0.558179	0.364815
5	914233	1015063	Amp	5	964858	965249	chr5:964858-965249	391	0.729073	0.145761	0.558179	0.364815
5	914233	1015063	Amp	5	1007986	1008378	chr5:1007986-1008378	392	0.729073	0.145761	0.558179	0.364815
6	102521594	105174273	Del	6	104972844	104972913	chr6:104972844-104972913	69	5.157004	0.093429	0.484125	0.323148
6	102521594	105174273	Del	6	104975114	104975455	chr6:104975114-104975455	341	5.157004	0.093429	0.484125	0.323148
6	10315275	10319410	Amp	6	10315279	10315501	chr6:10315279-10315501	222	2.577296	0.179174	0.589558	0.263889
6	10315275	10319410	Amp	6	10316491	10316897	chr6:10316491-10316897	406	2.577296	0.179174	0.589558	0.263889
6	104974822	105041035	Amp	6	104975114	104975455	chr6:104975114-104975455	341	0.608022	0.143018	0.619399	0.169444
6	105864857	106352866	Del	6	106049296	106049799	chr6:106049296-106049799	503	4.121797	0.087915	0.486733	0.311111
6	105864857	106352866	Del	6	106057484	106057635	chr6:106057484-106057635	151	4.121797	0.087915	0.486733	0.311111
6	105864857	106352866	Del	6	106340722	106341083	chr6:106340722-106341083	361	4.121797	0.087915	0.486733	0.311111
6	106040613	106052529	Amp	6	106049296	106049799	chr6:106049296-106049799	503	5.196664	0.214143	0.755644	0.176852
6	106056440	106087461	Amp	6	106057484	106057635	chr6:106057484-106057635	151	5.30321	0.215385	0.762856	0.175926
6	106235573	106399648	Amp	6	106340722	106341083	chr6:106340722-106341083	361	5.440229	0.21701	0.7667	0.175926
6	106353057	106631780	Del	6	106429303	106429642	chr6:106429303-106429642	339	4.165027	0.088216	0.48657	0.311111
6	106353057	106631780	Del	6	106612334	106612792	chr6:106612334-106612792	458	4.165027	0.088216	0.48657	0.311111
