Disease	Resource	Chr	Strand	Coordinate	Region	ProbeID	GeneID	GeneName	GeneType	TranscriptID	TranscriptName	TranscriptType	Methylation Status	Pvalue	FDR	Methylation Difference	Meancase	Meancontrol
Breast invasive carcinoma	TCGA	chr15	-	93036102	3'UTR	cg23385248	ENSG00000182175.12	RGMA	protein_coding	ENST00000329082.10	RGMA-001	protein_coding	hypomethylation	4.73e-39	1.26e-37	-0.323825878652112	0.379905672613578	0.703731551265689
Breast invasive carcinoma	TCGA	chr15	+	96785548	3'UTR	cg23044087	ENSG00000185594.4	SPATA8	protein_coding	ENST00000328504.3	SPATA8-001	protein_coding	hypomethylation	9.53e-43	3.13e-41	-0.34815095865946	0.535838409645101	0.883989368304561
Breast invasive carcinoma	TCGA	chr15	+	101804266	TSS1500	cg26155802	ENSG00000182854.6	OR4F15	protein_coding	ENST00000536946.2	OR4F15-201	protein_coding	hypomethylation	2.29e-69	3.43e-67	-0.366683701701318	0.453368054335459	0.820051756036777
Breast invasive carcinoma	TCGA	chr13	+	25971685	intron	cg09565111	ENSG00000132932.15	ATP8A2	protein_coding	ENST00000255283.9	ATP8A2-201	protein_coding	hypomethylation	1.37e-46	5.59e-45	-0.331926702111891	0.516758779121026	0.848685481232917
Breast invasive carcinoma	TCGA	chr13	+	27638711	intron	cg13799919	ENSG00000186184.14	POLR1D	protein_coding	ENST00000630983.1	POLR1D-005	protein_coding	hypermethylation	1.74e-120	5.87e-117	0.41081221953837	0.775099158760051	0.364286939221681
Breast invasive carcinoma	TCGA	chr13	+	27791501	TSS1500	cg11571585	ENSG00000169840.4	GSX1	protein_coding	ENST00000302945.2	GSX1-001	protein_coding	hypermethylation	4.58e-39	1.22e-37	0.300455589619277	0.423093844093622	0.122638254474344
Breast invasive carcinoma	TCGA	chr13	+	27793108	intron	cg05967403	ENSG00000169840.4	GSX1	protein_coding	ENST00000302945.2	GSX1-001	protein_coding	hypermethylation	8.28e-60	7.18e-58	0.323411734246168	0.563281697274101	0.239869963027933
Breast invasive carcinoma	TCGA	chr13	+	27793604	genebody	cg14367229	ENSG00000169840.4	GSX1	protein_coding	ENST00000302945.2	GSX1-001	protein_coding	hypermethylation	4.87e-64	5.28e-62	0.304026624320456	0.530471715525873	0.226445091205417
Breast invasive carcinoma	TCGA	chr13	+	27793950	3'UTR	cg21851351	ENSG00000169840.4	GSX1	protein_coding	ENST00000302945.2	GSX1-001	protein_coding	hypermethylation	1.47e-42	4.76e-41	0.300174460505187	0.353844036069607	0.0536695755644206
Breast invasive carcinoma	TCGA	chr13	+	27924819	3'UTR	cg26299169	ENSG00000139515.5	PDX1	protein_coding	ENST00000381033.4	PDX1-001	protein_coding	hypermethylation	2.01e-67	2.67e-65	0.428860836564147	0.563864335932411	0.135003499368263
Breast invasive carcinoma	TCGA	chr13	-	27970455	5'UTR	cg07984133	ENSG00000165556.9	CDX2	protein_coding	ENST00000381020.7	CDX2-001	protein_coding	hypermethylation	1.55e-35	3.35e-34	0.305250569899158	0.379959435233764	0.0747088653346054
Breast invasive carcinoma	TCGA	chr13	-	27977915	3'UTR	cg11453719	ENSG00000183463.5	URAD	protein_coding	ENST00000332715.5	URAD-001	protein_coding	hypermethylation	7.35e-43	2.44e-41	0.345807283081795	0.423967273757988	0.0781599906761924
Breast invasive carcinoma	TCGA	chr13	+	28177930	genebody	cg17987059	ENSG00000152520.12	PAN3	protein_coding	ENST00000399613.1	PAN3-001	protein_coding	hypomethylation	8.47e-40	2.35e-38	-0.333661229802788	0.54300574234269	0.876666972145478
Breast invasive carcinoma	TCGA	chr13	+	35598302	intron	cg13652338	ENSG00000172915.17	NBEA	protein_coding	ENST00000379922.3	NBEA-003	protein_coding	hypermethylation	5.25e-81	1.59e-78	0.340807120971414	0.782105274612006	0.441298153640592
Breast invasive carcinoma	TCGA	chr13	+	36674107	5'UTR	cg09907509	ENSG00000180440.3	SERTM1	protein_coding	ENST00000315190.3	SERTM1-001	protein_coding	hypermethylation	3.55e-37	8.44e-36	0.313906976227677	0.489934527241741	0.176027551014064
Breast invasive carcinoma	TCGA	chr13	+	42574300	TSS200	cg06452665	ENSG00000120659.13	TNFSF11	protein_coding	ENST00000239849.8	TNFSF11-201	protein_coding	hypermethylation	7.51e-38	1.86e-36	0.316444254985433	0.40637711518729	0.0899328602018566
Breast invasive carcinoma	TCGA	chr13	+	46655792	intron	cg24453118	ENSG00000136141.13	LRCH1	protein_coding	ENST00000389797.6	LRCH1-004	protein_coding	hypermethylation	5.46e-42	1.72e-40	0.337137991178942	0.573731960964642	0.2365939697857
Breast invasive carcinoma	TCGA	chr13	+	48236975	intron	cg27300829	ENSG00000136156.11	ITM2B	protein_coding	ENST00000378549.5	ITM2B-003	protein_coding	hypermethylation	3e-62	2.99e-60	0.314681668185891	0.649691877530679	0.335010209344788
Breast invasive carcinoma	TCGA	chr13	-	51998633	intron	cg12178900	ENSG00000123191.12	ATP7B	protein_coding	ENST00000400366.5	ATP7B-202	protein_coding	hypomethylation	7.54e-43	2.5e-41	-0.318050242649459	0.570366763669133	0.888417006318592
Breast invasive carcinoma	TCGA	chr13	-	52406536	TSS1500	cg26493224	ENSG00000136114.14	THSD1	protein_coding	ENST00000258613.4	THSD1-001	protein_coding	hypermethylation	9.63e-64	1.03e-61	0.375232705435395	0.666293078374475	0.29106037293908
Breast invasive carcinoma	TCGA	chr13	-	52849914	TSS1500	cg12568898	ENSG00000136099.12	PCDH8	protein_coding	ENST00000338862.5	PCDH8-002	protein_coding	hypermethylation	2.28e-44	8.18e-43	0.300240190877312	0.408915898208569	0.108675707331256
Breast invasive carcinoma	TCGA	chr13	-	52848642	TSS200	cg19712603	ENSG00000136099.12	PCDH8	protein_coding	ENST00000338862.5	PCDH8-002	protein_coding	hypermethylation	1.52e-39	4.14e-38	0.339196500223915	0.37952919854877	0.0403326983248547
Breast invasive carcinoma	TCGA	chr13	-	52848645	TSS200	cg22763718	ENSG00000136099.12	PCDH8	protein_coding	ENST00000338862.5	PCDH8-002	protein_coding	hypermethylation	6.94e-33	1.29e-31	0.310349773169748	0.340938037367679	0.0305882641979307
Breast invasive carcinoma	TCGA	chr13	-	52847553	1_exon	cg05336395	ENSG00000136099.12	PCDH8	protein_coding	ENST00000338862.5	PCDH8-002	protein_coding	hypermethylation	6.63e-132	5.83e-128	0.37147475114815	0.659810382821566	0.288335631673416
Breast invasive carcinoma	TCGA	chr13	-	52848556	5'UTR	cg27360326	ENSG00000136099.12	PCDH8	protein_coding	ENST00000338862.5	PCDH8-002	protein_coding	hypermethylation	6.13e-49	2.85e-47	0.394748067145388	0.439064544090433	0.0443164769450458
Breast invasive carcinoma	TCGA	chr13	-	61413802	genebody	cg12581627	ENSG00000197991.11	PCDH20	protein_coding	ENST00000409186.1	PCDH20-001	protein_coding	hypermethylation	4.89e-46	1.93e-44	0.329134855311699	0.441870646611298	0.112735791299599
Breast invasive carcinoma	TCGA	chr13	-	79394189	intron	cg16969872	ENSG00000139746.14	RBM26	protein_coding	ENST00000438737.2	RBM26-004	protein_coding	hypomethylation	2.98e-53	1.76e-51	-0.319706700331207	0.472112472043942	0.791819172375149
Breast invasive carcinoma	TCGA	chr13	-	79394081	intron	cg19211853	ENSG00000139746.14	RBM26	protein_coding	ENST00000438737.2	RBM26-004	protein_coding	hypomethylation	3.77e-73	7.09e-71	-0.315009141957113	0.217549890072871	0.532559032029984
Breast invasive carcinoma	TCGA	chr13	-	80337491	genebody	cg22369786	ENSG00000136158.9	SPRY2	protein_coding	ENST00000540649.2	SPRY2-201	protein_coding	hypermethylation	1.22e-57	9.3e-56	0.377958706368737	0.704589876834951	0.326631170466213
Breast invasive carcinoma	TCGA	chr13	-	83879145	3'UTR	cg04095724	ENSG00000178235.7	SLITRK1	protein_coding	ENST00000377084.3	SLITRK1-001	protein_coding	hypermethylation	1.53e-37	3.71e-36	0.304146333196463	0.366841563458765	0.0626952302623027
Breast invasive carcinoma	TCGA	chr13	-	83879530	1_exon	cg16727923	ENSG00000178235.7	SLITRK1	protein_coding	ENST00000377084.3	SLITRK1-001	protein_coding	hypermethylation	1.41e-73	2.69e-71	0.439089465095605	0.596150241271428	0.157060776175823
Breast invasive carcinoma	TCGA	chr13	-	83879701	1_exon	cg21448057	ENSG00000178235.7	SLITRK1	protein_coding	ENST00000377084.3	SLITRK1-001	protein_coding	hypermethylation	9.79e-55	6.32e-53	0.351782105164431	0.536164741985132	0.184382636820701
Breast invasive carcinoma	TCGA	chr13	+	87674497	intron	cg12271981	ENSG00000165300.7	SLITRK5	protein_coding	ENST00000325089.7	SLITRK5-001	protein_coding	hypermethylation	6.59e-39	1.73e-37	0.333559714717124	0.498324350782247	0.164764636065124
Breast invasive carcinoma	TCGA	chr13	+	91402983	intron	cg12510717	ENSG00000179399.12	GPC5	protein_coding	ENST00000377067.6	GPC5-001	protein_coding	hypomethylation	1.98e-45	7.57e-44	-0.312711131557801	0.509413828227831	0.822124959785632
Breast invasive carcinoma	TCGA	chr13	+	91440627	intron	cg13816734	ENSG00000179399.12	GPC5	protein_coding	ENST00000377067.6	GPC5-001	protein_coding	hypomethylation	5.33e-45	1.98e-43	-0.346039417556548	0.514717052467949	0.860756470024497
Breast invasive carcinoma	TCGA	chr13	+	93327118	intron	cg20091187	ENSG00000183098.9	GPC6	protein_coding	ENST00000377047.7	GPC6-001	protein_coding	hypomethylation	6.75e-38	1.67e-36	-0.302104409304672	0.56444040116419	0.866544810468862
Breast invasive carcinoma	TCGA	chr13	+	95552724	TSS200	cg25032595	ENSG00000134873.8	CLDN10	protein_coding	ENST00000299339.2	CLDN10-002	protein_coding	hypermethylation	6.16e-85	2.41e-82	0.447345449029394	0.627200389179925	0.179854940150531
Breast invasive carcinoma	TCGA	chr13	-	98978329	intron	cg10811485	ENSG00000088387.16	DOCK9	protein_coding	ENST00000427887.2	DOCK9-002	protein_coding	hypermethylation	2.62e-35	5.61e-34	0.312688103644985	0.540304610122639	0.227616506477654
Breast invasive carcinoma	TCGA	chr13	+	99870867	TSS200	cg20308663	ENSG00000125246.14	CLYBL	protein_coding	ENST00000425186.2	CLYBL-006	protein_coding	hypomethylation	6.34e-41	1.88e-39	-0.382287491199085	0.536130155338369	0.918417646537454
Breast invasive carcinoma	TCGA	chr13	-	99972034	TSS200	cg00529958	ENSG00000139800.8	ZIC5	protein_coding	ENST00000267294.4	ZIC5-001	protein_coding	hypermethylation	7.29e-103	8.39e-100	0.319311790599616	0.519290100739884	0.199978310140269
Breast invasive carcinoma	TCGA	chr13	-	99971953	TSS200	cg18557131	ENSG00000139800.8	ZIC5	protein_coding	ENST00000267294.4	ZIC5-001	protein_coding	hypermethylation	8.68e-68	1.17e-65	0.376166472197129	0.46668056195041	0.0905140897532816
Breast invasive carcinoma	TCGA	chr13	-	99969904	intron	cg03313945	ENSG00000139800.8	ZIC5	protein_coding	ENST00000267294.4	ZIC5-001	protein_coding	hypermethylation	1.14e-29	1.75e-28	0.316312797891554	0.467588812891702	0.151276015000148
Breast invasive carcinoma	TCGA	chr13	-	99969128	intron	cg20985450	ENSG00000139800.8	ZIC5	protein_coding	ENST00000267294.4	ZIC5-001	protein_coding	hypermethylation	6.33e-45	2.34e-43	0.414368121940486	0.492876584583875	0.0785084626433887
Breast invasive carcinoma	TCGA	chr13	-	101917188	TSS1500	cg05210258	ENSG00000102466.14	FGF14	protein_coding	ENST00000376143.4	FGF14-001	protein_coding	hypermethylation	1.71e-30	2.74e-29	0.309068914494719	0.399556924267968	0.0904880097732488
Breast invasive carcinoma	TCGA	chr13	-	107421216	intron	cg01521648	ENSG00000204442.3	FAM155A	protein_coding	ENST00000375915.3	FAM155A-001	protein_coding	hypomethylation	1.05e-61	1.02e-59	-0.304651112823073	0.311172037914478	0.615823150737551
Breast invasive carcinoma	TCGA	chr13	-	110282978	intron	cg27130075	ENSG00000187498.13	COL4A1	protein_coding	ENST00000615732.1	COL4A1-006	protein_coding	hypomethylation	8.86e-41	2.59e-39	-0.320742997564821	0.593201363823461	0.913944361388282
Breast invasive carcinoma	TCGA	chr13	+	110373364	intron	cg02100381	ENSG00000134871.16	COL4A2	protein_coding	ENST00000360467.5	COL4A2-001	protein_coding	hypomethylation	1.14e-38	2.95e-37	-0.306699166370157	0.447236417353676	0.753935583723834
Breast invasive carcinoma	TCGA	chr13	+	110405435	intron	cg06951647	ENSG00000134871.16	COL4A2	protein_coding	ENST00000360467.5	COL4A2-001	protein_coding	hypomethylation	1.8e-36	4.12e-35	-0.351763278899303	0.521788393338114	0.873551672237417
Breast invasive carcinoma	TCGA	chr13	+	111177183	intron	cg27485596	ENSG00000102606.16	ARHGEF7	protein_coding	ENST00000375736.7	ARHGEF7-007	protein_coding	hypermethylation	1.54e-49	7.41e-48	0.364290939678498	0.670667605848038	0.306376666169539
Breast invasive carcinoma	TCGA	chr13	+	112067011	TSS1500	cg24604013	ENSG00000182968.4	SOX1	protein_coding	ENST00000330949.2	SOX1-001	protein_coding	hypermethylation	3.88e-115	9.58e-112	0.476512522289449	0.576209358025821	0.0996968357363717
Breast invasive carcinoma	TCGA	chr13	+	112067636	TSS200	cg16705627	ENSG00000182968.4	SOX1	protein_coding	ENST00000330949.2	SOX1-001	protein_coding	hypermethylation	7.63e-106	1.02e-102	0.427415572573141	0.634660819419611	0.20724524684647
Breast invasive carcinoma	TCGA	chr13	+	112068912	3'UTR	cg14842777	ENSG00000182968.4	SOX1	protein_coding	ENST00000330949.2	SOX1-001	protein_coding	hypermethylation	5.45e-45	2.02e-43	0.311892270723623	0.37564820169022	0.0637559309665963
Breast invasive carcinoma	TCGA	chr13	+	112068019	1_exon	cg15466862	ENSG00000182968.4	SOX1	protein_coding	ENST00000330949.2	SOX1-001	protein_coding	hypermethylation	3.41e-100	3.35e-97	0.364260186405652	0.503929540424901	0.139669354019249
Breast invasive carcinoma	TCGA	chr13	+	112068720	1_exon	cg15653173	ENSG00000182968.4	SOX1	protein_coding	ENST00000330949.2	SOX1-001	protein_coding	hypermethylation	9.66e-61	8.84e-59	0.39502051713616	0.542856967395704	0.147836450259544
Breast invasive carcinoma	TCGA	chr13	+	112069907	3'UTR	cg26151467	ENSG00000182968.4	SOX1	protein_coding	ENST00000330949.2	SOX1-001	protein_coding	hypermethylation	5.46e-43	1.82e-41	0.318552419872121	0.594434049427853	0.275881629555731
Breast invasive carcinoma	TCGA	chr13	+	112375921	TSS1500	cg14591352	ENSG00000153498.10	SPACA7	protein_coding	ENST00000443541.4	SPACA7-003	protein_coding	hypomethylation	2.09e-53	1.24e-51	-0.325984805930549	0.503557659436938	0.829542465367486
Breast invasive carcinoma	TCGA	chr13	+	112959260	intron	cg25309292	ENSG00000126217.19	MCF2L	protein_coding	ENST00000375608.6	MCF2L-001	protein_coding	hypermethylation	5.59e-42	1.76e-40	0.300708880671151	0.739974002786324	0.439265122115173
Breast invasive carcinoma	TCGA	chr13	-	113650497	genebody	cg01020475	ENSG00000186009.4	ATP4B	protein_coding	ENST00000335288.4	ATP4B-001	protein_coding	hypomethylation	1.23e-30	1.99e-29	-0.351568601469136	0.554043623663733	0.905612225132869
Breast invasive carcinoma	TCGA	chr13	-	114119443	intron	cg16820615	ENSG00000185989.10	RASA3	protein_coding	ENST00000334062.7	RASA3-001	protein_coding	hypermethylation	1.99e-43	6.79e-42	0.352090818843636	0.529466222695516	0.17737540385188
Breast invasive carcinoma	TCGA	chr14	+	19919133	TSS1500	cg06749213	ENSG00000176281.4	OR4K5	protein_coding	ENST00000315915.4	OR4K5-001	protein_coding	hypomethylation	7.48e-53	4.31e-51	-0.324641217686712	0.471636390752236	0.796277608438947
Breast invasive carcinoma	TCGA	chr14	+	20197929	1_exon	cg16746221	ENSG00000196832.3	OR11G2	protein_coding	ENST00000357366.3	OR11G2-001	protein_coding	hypomethylation	1.87e-35	4.02e-34	-0.319110725073767	0.504199467472944	0.823310192546711
Breast invasive carcinoma	TCGA	chr14	-	20435251	intron	cg02852670	ENSG00000185271.6	KLHL33	protein_coding	ENST00000344581.4	KLHL33-001	protein_coding	hypermethylation	6.9e-74	1.34e-71	0.345476440851888	0.659788829720524	0.314312388868635
Breast invasive carcinoma	TCGA	chr14	-	20435452	intron	cg10982443	ENSG00000185271.6	KLHL33	protein_coding	ENST00000344581.4	KLHL33-001	protein_coding	hypermethylation	1.26e-89	6.7e-87	0.31107387325694	0.852385432976183	0.541311559719243
Breast invasive carcinoma	TCGA	chr14	+	20891784	genebody	cg07525077	ENSG00000169397.3	RNASE3	protein_coding	ENST00000304639.3	RNASE3-001	protein_coding	hypomethylation	1.82e-48	8.26e-47	-0.321731036284851	0.435638578258261	0.757369614543112
Breast invasive carcinoma	TCGA	chr14	-	21067235	intron	cg09295202	ENSG00000165795.19	NDRG2	protein_coding	ENST00000403829.6	NDRG2-016	protein_coding	hypomethylation	1.33e-77	3.21e-75	-0.351088193917613	0.382630986048036	0.733719179965649
Breast invasive carcinoma	TCGA	chr14	-	21536859	intron	cg00800229	ENSG00000165821.10	SALL2	protein_coding	ENST00000541965.1	SALL2-009	protein_coding	hypermethylation	1.61e-56	1.15e-54	0.418281104546267	0.466569617413883	0.0482885128676162
Breast invasive carcinoma	TCGA	chr14	-	21537006	5'UTR	cg01897797	ENSG00000165821.10	SALL2	protein_coding	ENST00000541965.1	SALL2-009	protein_coding	hypermethylation	6.67e-56	4.59e-54	0.374178791134309	0.461730793998929	0.0875520028646192
Breast invasive carcinoma	TCGA	chr14	-	23366661	TSS1500	cg18454133	ENSG00000100842.11	EFS	protein_coding	ENST00000351354.3	EFS-001	protein_coding	hypermethylation	2.73e-32	4.89e-31	0.310885063539059	0.681557992748471	0.370672929209412
Breast invasive carcinoma	TCGA	chr14	-	25048768	intron	cg11734401	ENSG00000168952.14	STXBP6	protein_coding	ENST00000546511.4	STXBP6-003	protein_coding	hypermethylation	2.17e-49	1.03e-47	0.334987209516287	0.529782777246962	0.194795567730675
Breast invasive carcinoma	TCGA	chr14	+	28766802	5'UTR	cg02681442	ENSG00000176165.9	FOXG1	protein_coding	ENST00000313071.6	FOXG1-001	protein_coding	hypermethylation	5.79e-41	1.72e-39	0.366089388702689	0.564550622566277	0.198461233863587
Breast invasive carcinoma	TCGA	chr14	+	28766811	5'UTR	cg02991338	ENSG00000176165.9	FOXG1	protein_coding	ENST00000313071.6	FOXG1-001	protein_coding	hypermethylation	1.77e-42	5.73e-41	0.339849911678847	0.410836307349152	0.0709863956703055
Breast invasive carcinoma	TCGA	chr14	+	28767329	1_exon	cg05872306	ENSG00000176165.9	FOXG1	protein_coding	ENST00000313071.6	FOXG1-001	protein_coding	hypermethylation	3.76e-40	1.06e-38	0.301350800774551	0.445899117829415	0.144548317054863
Breast invasive carcinoma	TCGA	chr14	+	28767692	1_exon	cg07489048	ENSG00000176165.9	FOXG1	protein_coding	ENST00000313071.6	FOXG1-001	protein_coding	hypermethylation	3.37e-95	2.45e-92	0.387593263329989	0.655277923467459	0.267684660137471
Breast invasive carcinoma	TCGA	chr14	+	28766807	5'UTR	cg08120263	ENSG00000176165.9	FOXG1	protein_coding	ENST00000313071.6	FOXG1-001	protein_coding	hypermethylation	4.17e-39	1.11e-37	0.332535055899602	0.540419073572294	0.207884017672692
Breast invasive carcinoma	TCGA	chr14	+	28767117	5'UTR	cg10300684	ENSG00000176165.9	FOXG1	protein_coding	ENST00000313071.6	FOXG1-001	protein_coding	hypermethylation	1.04e-40	3.03e-39	0.346610232362781	0.449405091923418	0.102794859560637
Breast invasive carcinoma	TCGA	chr14	+	28768274	1_exon	cg16804284	ENSG00000176165.9	FOXG1	protein_coding	ENST00000313071.6	FOXG1-001	protein_coding	hypermethylation	1.49e-61	1.43e-59	0.393681112485253	0.54010539251313	0.146424280027876
Breast invasive carcinoma	TCGA	chr14	-	29673656	intron	cg07133994	ENSG00000184304.13	PRKD1	protein_coding	ENST00000549503.1	PRKD1-008	protein_coding	hypomethylation	4.87e-27	6.31e-26	-0.305639245017208	0.594007364900612	0.89964660991782
Breast invasive carcinoma	TCGA	chr14	+	30875835	intron	cg18084609	ENSG00000100473.14	COCH	protein_coding	ENST00000460581.5	COCH-007	protein_coding	hypermethylation	1.82e-83	6.26e-81	0.379749773699176	0.77660204341751	0.396852269718335
Breast invasive carcinoma	TCGA	chr14	-	36580688	3'UTR	cg18396984	ENSG00000136327.6	NKX2-8	protein_coding	ENST00000258829.5	NKX2-8-001	protein_coding	hypermethylation	3.22e-46	1.29e-44	0.331034355585678	0.51743173559966	0.186397380013982
Breast invasive carcinoma	TCGA	chr14	-	36856852	intron	cg02095895	ENSG00000183032.9	SLC25A21	protein_coding	ENST00000331299.5	SLC25A21-001	protein_coding	hypomethylation	7.89e-47	3.27e-45	-0.323371037936805	0.4761535002907	0.799524538227504
Breast invasive carcinoma	TCGA	chr14	+	37622439	1_exon	cg06765217	ENSG00000139865.15	TTC6	protein_coding	ENST00000553443.4	TTC6-001	protein_coding	hypermethylation	4.11e-35	8.69e-34	0.317314050161608	0.508654286143579	0.19134023598197
Breast invasive carcinoma	TCGA	chr14	+	37650200	intron	cg18390865	ENSG00000139865.15	TTC6	protein_coding	ENST00000553443.4	TTC6-001	protein_coding	hypomethylation	4.99e-36	1.11e-34	-0.306001013252289	0.579356612070046	0.885357625322335
